sale_id,customer_name,email,product,region,quantity,unit_price,sale_date
2519,Alexis Barrett,johnsonmark@example.org,Router,Port Harcourt,3,2445,2025-03-26
2520,Dr. Catherine Wright DDS,qporter@example.org,Tablet,Lagos,1,3377,2026-03-29
2521,Tommy Brown,popedavid@example.net,Router,Port Harcourt,8,4205,2025-04-30
2522,Steven Barr,jchapman@example.com,Monitor,Abuja,4,2142,2026-04-23
2523,Erica Best DVM,michaelbailey@example.com,Printer,Lagos,3,361,2025-01-20
2524,Alec Chapman,yfields@example.org,Laptop,Kano,1,4552,2026-02-17
2525,Katherine Miller,craigdavid@example.org,Laptop,Abuja,2,4588,2025-09-07
2526,Kathryn Brown,ijuarez@example.net,Mouse,Port Harcourt,7,4334,2025-04-12
2527,Collin Snow,robinsonnancy@example.org,Monitor,Port Harcourt,10,3222,2025-02-26
2528,Betty Watson,meagan70@example.net,Laptop,Kano,5,1863,2025-12-14
2529,Patricia Wallace,randyrichards@example.org,Printer,Abuja,4,931,2025-09-14
2530,Kenneth Carroll,djordan@example.com,Laptop,Abuja,6,2342,2025-01-26
2531,Jorge Wright,youngheidi@example.com,Phone,Port Harcourt,9,3123,2025-04-07
2532,James Snyder,kennethfisher@example.net,Router,Ibadan,10,1693,2025-03-25
2533,Lydia Luna,christopher90@example.net,Printer,Ibadan,6,3859,2025-12-06
2534,Brenda Garner,weissleslie@example.org,Monitor,Kano,9,4298,2024-09-21
2535,Darrell Robinson,elizabethmurphy@example.org,Mouse,Ibadan,10,1260,2025-10-12
2536,Chelsey Jackson,colemanbrooke@example.net,Keyboard,Ibadan,5,2371,2025-09-23
2537,Brittany Ramos,delgadohunter@example.com,Phone,Port Harcourt,5,1929,2025-12-13
2538,Sharon Murray,zbailey@example.org,Mouse,Ibadan,4,1128,2024-07-15
2539,Theresa Thomas,kylewilson@example.org,Phone,Abuja,9,373,2025-10-29
2540,Amanda Shaw,mbell@example.net,Printer,Port Harcourt,2,3021,2025-01-21
2541,Richard Taylor,brittany90@example.net,Laptop,Kano,9,4642,2025-02-11
2542,Heather Welch,jenniferbrown@example.org,Mouse,Kano,7,946,2024-12-23
2543,Mr. Garrett Dennis,alexis92@example.org,Printer,Port Harcourt,6,402,2025-03-07
2544,Todd Lawson,joshua56@example.com,Mouse,Port Harcourt,7,1832,2025-12-26
2545,Ryan Brown,johnsonjasmin@example.net,Monitor,Abuja,7,545,2025-04-20
2546,Kathleen Willis,racheltate@example.net,Monitor,Kano,2,449,2026-01-28
2547,Jay Burch,sgross@example.net,Keyboard,Port Harcourt,1,2927,2026-01-19
2548,Denise Johnson,jeffrey64@example.net,Monitor,Ibadan,8,4737,2024-08-13
2549,Brent Wilson,bryan73@example.net,Printer,Kano,9,1638,2025-11-30
2550,Debbie Wright,ohanson@example.net,Mouse,Port Harcourt,2,3365,2026-03-11
2551,Kylie Thomas,dennisclayton@example.org,Monitor,Kano,6,2846,2024-12-09
2552,Joseph Phillips,,Phone,Port Harcourt,9,4036,2024-12-26
2553,Susan Hill,rachel11@example.com,Tablet,Lagos,9,1615,2025-05-17
2554,Chris Smith,stephencollins@example.org,Laptop,Port Harcourt,2,3318,2025-05-24
2555,Raymond Wong,jamiereynolds@example.net,Mouse,Port Harcourt,2,2301,2025-09-29
2556,Steven Garrett,grahampatrick@example.net,Tablet,Ibadan,5,3005,2025-06-21
2557,Nicholas Howell,walkererica@example.com,Keyboard,Abuja,9,2025,2025-08-11
2558,Rebecca Harding,schultzsara@example.net,Router,Abuja,8,110,2026-01-21
2559,Julie Pena,michaelaadams@example.com,Printer,Lagos,3,2250,2024-12-04
2560,Victor Galvan,daviddavis@example.net,Printer,Lagos,3,1053,2025-05-30
2561,Ashley Martinez,gabrielaadams@example.org,Laptop,Abuja,3,3264,2025-08-06
2562,Jonathan Cardenas,jgreen@example.net,Keyboard,Ibadan,4,4525,2025-01-30
2563,Jacob Mendoza,khill@example.com,Tablet,Lagos,3,2122,2025-04-18
2564,Jamie Barton,jamesjohn@example.org,Router,Kano,8,1530,2025-03-02
2565,Scott Hull,lwolf@example.net,Tablet,Port Harcourt,5,3273,2025-06-07
2566,Marvin Combs,donaldmartinez@example.net,Mouse,Abuja,2,2061,2025-09-09
2567,Jose Lyons,tylerwalton@example.org,Monitor,Port Harcourt,5,4575,2024-08-11
2568,Billy Norton,jessica13@example.org,Mouse,Lagos,5,4680,2026-05-03
2569,Christine Bishop,jeffrey03@example.net,Phone,Ibadan,5,2477,2025-12-19
2570,Brian Gallegos,laurabarnes@example.net,Keyboard,Port Harcourt,9,2816,2025-09-30
2571,Cynthia Freeman,madelinestewart@example.org,Monitor,Abuja,3,743,2026-04-26
2572,Felicia Robinson,kevinnelson@example.net,Mouse,Kano,8,3597,2026-02-03
2573,Mariah Hood DDS,erica10@example.com,Monitor,Port Harcourt,5,1185,2025-03-29
2574,Luis Carter,julia53@example.com,Printer,Abuja,7,2440,2025-01-18
2575,Stephanie Silva,tjohnson@example.net,Printer,Port Harcourt,2,2003,2025-08-25
2576,Bobby Smith,fisherholly@example.org,Keyboard,Port Harcourt,2,2940,2024-10-17
2577,Manuel Christensen,jeffrey03@example.com,Phone,Ibadan,7,4191,2024-11-22
2578,Lauren Mcdonald,robinlivingston@example.com,Monitor,Abuja,10,2345,2025-05-14
2579,Jerry Chapman,whess@example.org,Monitor,Port Harcourt,3,4190,2025-04-26
2580,Lawrence Baker,michaelreynolds@example.net,Keyboard,Lagos,9,1029,2026-03-06
2581,Dwayne Chavez MD,davidsimmons@example.com,Mouse,Ibadan,7,3726,2025-08-31
2582,Amy Johnson,julia20@example.org,Monitor,Kano,8,3305,2024-09-09
2583,Christina Stephenson,wlamb@example.org,Keyboard,Port Harcourt,4,2102,2026-05-05
2584,Jennifer Turner,nicolekelly@example.net,Printer,Lagos,6,1242,2026-06-20
2585,Kristina Holland,obarton@example.org,Monitor,Ibadan,8,3260,2025-11-19
2586,Samantha Stokes,holly29@example.com,Tablet,Kano,5,337,2025-01-25
2587,Angela Ayers,alexandertrevor@example.org,Laptop,Lagos,8,1410,2025-12-16
2588,Mr. Joshua Moore PhD,smithheather@example.org,Mouse,Abuja,7,1674,2024-07-04
2589,Denise Roach,john24@example.net,Tablet,Lagos,10,4079,2025-09-17
2590,Steven Odonnell,morrisnicole@example.com,Router,Lagos,10,3603,2025-01-14
2591,Jimmy Petty,harperdevin@example.org,Printer,Ibadan,2,111,2026-04-10
2592,Brian Garza,davishannah@example.net,Printer,Abuja,8,496,2025-03-12
2593,Douglas Wilson,thomascatherine@example.net,Router,Kano,3,2303,2025-06-26
2594,John Prince,hthompson@example.com,Laptop,Port Harcourt,9,3634,2025-04-11
2595,Christina Long,marywilliams@example.com,Printer,Port Harcourt,10,4151,2025-10-19
2596,Craig Luna,ewoods@example.com,Router,Port Harcourt,7,1317,2025-07-04
2597,Timothy Perkins,nicolebates@example.org,Keyboard,Lagos,8,3553,2024-08-16
2598,Lacey Jackson,raymond70@example.com,Tablet,Ibadan,9,936,2026-05-30
2599,Anthony Williams DDS,kroberts@example.org,Mouse,Ibadan,1,4463,2026-03-15
2600,Erica Keller,kristen32@example.net,Keyboard,Kano,4,3722,2025-02-07
2601,Anne Lewis,quinnmary@example.com,Printer,Kano,5,1117,2025-06-02
2602,Zachary Landry,alanwall@example.com,Router,Kano,7,2264,2025-07-16
2603,Tammy White,paul92@example.net,Printer,Kano,4,1537,2024-08-19
2604,Amanda Wallace,karenhoffman@example.org,Tablet,Ibadan,4,3292,2026-02-11
2605,Lauren Leblanc,smithkimberly@example.com,Router,Abuja,5,2907,2024-10-15
2606,Cynthia Flores,kimberlyharrington@example.org,Phone,Ibadan,6,4184,2025-04-27
2607,Michael Flores,mauriceortiz@example.com,Phone,Port Harcourt,6,2096,2025-04-16
2608,Reginald Murphy,danielleblake@example.com,Printer,Abuja,5,4609,2025-03-22
2609,Jason Nelson,zvasquez@example.com,Monitor,Kano,9,2943,2026-03-25
2610,Anne Hernandez,jeffreymiller@example.net,Phone,Ibadan,10,2329,2025-06-15
2611,Evelyn Watts,ctaylor@example.org,Mouse,Port Harcourt,10,3261,2025-12-27
2612,Yvonne Lambert,brentsmith@example.org,Laptop,Abuja,4,703,2025-05-01
2613,Shawn Klein,simonandrew@example.net,Tablet,Kano,9,1604,2025-09-20
2614,Anthony Butler,kenneth92@example.com,Printer,Port Harcourt,1,2512,2025-05-06
2615,Alvin Boone,abigail41@example.net,Printer,Kano,5,1826,2024-08-29
2616,Alicia Bell,lking@example.com,Router,Abuja,6,497,2024-07-14
2617,Dustin Gonzalez MD,nbarnett@example.com,Monitor,Kano,5,3446,2026-02-02
2618,Jason Sparks,fletcherfred@example.net,Monitor,Abuja,9,4863,2025-11-15
2619,Cynthia Larson,wray@example.com,Monitor,Lagos,8,2856,2025-09-17
2620,Nicole Howard,jeffreywillis@example.org,Mouse,Lagos,5,4975,2024-06-29
2621,Mike Vargas,adamponce@example.net,Phone,Port Harcourt,6,2990,2026-05-10
2622,Mario Johnson,bradleymyers@example.com,Router,Port Harcourt,9,1071,2025-05-28
2623,Keith Pitts,taylorsandra@example.net,Laptop,Kano,3,587,2024-09-22
2624,Heather Davis,dylanpayne@example.net,Laptop,Kano,2,3279,2025-05-17
2625,Ashley Harris,smithchristopher@example.net,Tablet,Port Harcourt,8,4016,2026-02-28
2626,Terry Gray,michaelmontes@example.net,Keyboard,Abuja,9,2509,2025-02-22
2627,Jeffrey Clark,carolherrera@example.com,Monitor,Abuja,9,3268,2025-12-24
2628,Misty Cruz,lanenatalie@example.org,Router,Abuja,1,1728,2024-08-09
2629,Hannah Kelly,,Router,Ibadan,1,1982,2025-03-15
2630,Gregory Hoover,robinsonisaac@example.com,Laptop,Abuja,3,4620,2025-07-31
2631,Heather Morris,richardbrown@example.com,Mouse,Abuja,7,4260,2024-07-21
2632,Jessica Navarro,antoniolowe@example.org,Laptop,Ibadan,10,2608,2024-08-01
2633,John Aguirre,srodgers@example.com,Router,Abuja,4,1802,2025-10-29
2634,Chad Riley,tyrone67@example.com,Monitor,Ibadan,3,4072,2024-11-14
2635,William Smith,donaldarmstrong@example.com,Printer,Port Harcourt,10,882,2026-02-14
2636,Dawn Johns,starkdonna@example.org,Printer,Kano,6,3408,2024-07-15
2637,Molly Kirk,martinphillip@example.net,Monitor,Abuja,4,895,2025-03-15
2638,Tom Cole,adamsnathan@example.org,Mouse,Ibadan,2,316,2026-06-05
2639,Joseph Logan,brittany23@example.org,Mouse,Kano,8,4622,2025-12-14
2640,Mason Martinez,blam@example.net,Phone,Ibadan,7,4733,2024-08-02
2641,Matthew Young,,Printer,Lagos,6,177,2026-02-12
2642,Francis Crawford,amyers@example.com,Phone,Abuja,8,2960,2025-12-04
2643,Jamie Hill,lhill@example.net,Printer,Port Harcourt,9,1624,2025-01-21
2644,Melinda Vega,udurham@example.com,Mouse,Abuja,10,722,2026-03-03
2645,Brenda Brown,ryan03@example.com,Monitor,Lagos,4,4670,2026-05-26
2646,Geoffrey Terry,jennifermccarty@example.com,Mouse,Ibadan,6,1977,2024-12-20
2647,Alicia Durham,rfrazier@example.com,Phone,Lagos,5,104,2025-04-22
2648,Dillon Howard,michael48@example.com,Router,Port Harcourt,6,1363,2026-05-14
2649,Richard Velazquez,tadams@example.org,Mouse,Ibadan,2,4135,2025-12-06
2650,Robin Fleming,rblair@example.com,Router,Kano,6,1295,2026-06-04
2651,Robert Robinson,jay76@example.net,Printer,Ibadan,5,229,2026-02-05
2652,Angelica Jones,eeaton@example.com,Keyboard,Kano,1,4266,2025-12-13
2653,Mark Howard,,Printer,Ibadan,2,4668,2025-03-22
2654,Derek Jordan,petersongerald@example.com,Monitor,Ibadan,8,842,2025-07-11
2655,Benjamin Davis,davisjustin@example.org,Monitor,Abuja,2,1189,2026-03-21
2656,Tammy Berg,msimmons@example.com,Laptop,Kano,4,1670,2025-07-02
2657,Kathy Hooper,tammymartin@example.net,Printer,Port Harcourt,6,3964,2024-12-07
2658,Melissa Torres,shahmatthew@example.org,Monitor,Port Harcourt,9,355,2024-10-18
2659,Tricia Tyler,,Monitor,Port Harcourt,2,3241,2026-04-28
2660,Robert Waters,marybryant@example.net,Laptop,Lagos,8,3810,2025-06-29
2661,Tracie Webster,xgibson@example.net,Router,Kano,9,3458,2026-01-25
2662,Steven Gregory,owenschristopher@example.com,Printer,Ibadan,5,2828,2026-04-28
2663,Brandon Garcia,ygiles@example.org,Mouse,Ibadan,10,1884,2025-06-30
2664,Barbara Martin,jessicamaxwell@example.net,Printer,Kano,7,4905,2024-11-16
2665,Amanda Robinson,andreawood@example.com,Keyboard,Kano,5,3122,2024-09-03
2666,Margaret Elliott,cdavidson@example.net,Monitor,Ibadan,4,1177,2025-04-29
2667,Daniel Hubbard,joshua60@example.com,Keyboard,Port Harcourt,9,4329,2026-02-20
2668,Penny Hines,ejames@example.net,Printer,Ibadan,7,1532,2025-01-19
2669,Wanda Harris,osbornscott@example.net,Phone,Abuja,3,3827,2026-04-17
2670,Megan Garcia,richardjohnson@example.com,Router,Port Harcourt,1,191,2025-09-06
2671,Nathaniel Ramirez,lawrenceaaron@example.net,Printer,Lagos,3,3025,2025-09-23
2672,James Turner,justin80@example.org,Laptop,Abuja,5,960,2025-08-30
2673,Jenny Lin,casejerry@example.org,Laptop,Ibadan,2,1984,2026-06-16
2674,Gary Sims,andersonbrent@example.com,Keyboard,Abuja,4,2859,2026-03-14
2675,Helen Simon,theresa52@example.org,Keyboard,Port Harcourt,8,1404,2026-02-25
2676,Jacqueline Cannon,taylor10@example.com,Monitor,Lagos,8,5000,2024-10-08
2677,Leslie Young,clinton60@example.org,Phone,Lagos,4,1118,2025-01-02
2678,Anne Knight,,Mouse,Kano,2,2899,2024-07-14
2679,Jeremy Coleman,warnerdavid@example.com,Laptop,Kano,6,2648,2025-09-12
2680,Stacy Roberts,wrightmichael@example.net,Printer,Ibadan,3,2290,2026-04-12
2681,Ryan Levine,jennifer33@example.org,Printer,Kano,8,3193,2025-12-15
2682,Gina Frye,daniellejohnson@example.org,Mouse,Port Harcourt,1,1577,2025-02-02
2683,Scott Spencer,jessica08@example.net,Laptop,Port Harcourt,8,4054,2024-10-09
2684,Michael Freeman,dianadavis@example.net,Mouse,Lagos,10,3261,2025-04-12
2685,David Miles,harriserin@example.com,Phone,Port Harcourt,8,1218,2024-11-26
2686,Heather Garza,robertchavez@example.com,Laptop,Abuja,5,4045,2025-07-31
2687,Julie Bailey,carlosbarnes@example.org,Keyboard,Ibadan,3,2603,2025-07-26
2688,Mrs. Pamela Smith,pmiller@example.com,Laptop,Kano,6,454,2024-11-29
2689,Thomas Watkins,kristen24@example.net,Keyboard,Abuja,3,2948,2025-06-17
2690,Lindsey Morgan,cbrown@example.org,Keyboard,Port Harcourt,4,1087,2025-07-29
2691,Lauren Glenn,imartin@example.com,Mouse,Lagos,7,4909,2025-08-23
2692,Laura Richards,williamsdawn@example.net,Printer,Lagos,4,4099,2024-09-17
2693,Rose Bryant,sherry37@example.org,Mouse,Ibadan,9,1891,2025-10-05
2694,Mr. Charles Andrews,bryan52@example.org,Laptop,Abuja,7,3734,2025-09-05
2695,Kevin Garcia,jenniferrichard@example.com,Keyboard,Port Harcourt,2,2218,2025-03-02
2696,Ryan Ryan,shirleymiller@example.net,Router,Abuja,8,1198,2024-07-22
2697,Richard Miller,ithornton@example.org,Printer,Port Harcourt,1,4932,2025-11-30
2698,James Olsen,shepherdjesse@example.com,Tablet,Port Harcourt,2,338,2025-09-24
2699,Matthew Herrera,mbrewer@example.net,Mouse,Lagos,8,3937,2025-11-11
2700,Lee Rodgers,,Phone,Kano,6,1940,2026-05-28
2701,Kristi Glover,jonathanstephenson@example.org,Tablet,Port Harcourt,4,4469,2025-04-29
2702,Jason Lewis,tylerrichard@example.org,Router,Port Harcourt,5,4368,2025-10-07
2703,Tracy Stein,karenmurray@example.net,Tablet,Kano,9,704,2026-05-03
2704,Karen Williams,brownbrett@example.net,Laptop,Kano,5,2228,2025-05-26
2705,Andrew Garza,smartinez@example.org,Laptop,Ibadan,8,3265,2024-07-04
2706,Cody Willis,stephanie65@example.com,Monitor,Lagos,6,1101,2024-09-17
2707,Laura Jones,clarencebender@example.net,Monitor,Ibadan,1,1452,2025-06-13
2708,Leslie Collins,xallen@example.net,Tablet,Kano,4,1047,2025-03-22
2709,Joseph Holloway,lpeterson@example.org,Tablet,Ibadan,9,2988,2025-08-04
2710,Kenneth Fox,mandy77@example.org,Monitor,Ibadan,7,481,2025-10-04
2711,George Christian,rogerscharles@example.com,Tablet,Abuja,6,2793,2025-04-09
2712,Amanda Crane,amyjones@example.org,Keyboard,Abuja,7,1784,2025-07-24
2713,Amanda Mason,dickersonjose@example.org,Laptop,Abuja,1,1256,2025-09-22
2714,Brett Little,justin90@example.org,Mouse,Ibadan,10,1662,2025-05-13
2715,Beth Moore,pattysoto@example.com,Router,Port Harcourt,9,2499,2026-06-18
2716,Megan Byrd,robertgriffith@example.net,Mouse,Kano,4,4359,2025-02-11
2717,Ashley Castro,mcmillanmatthew@example.net,Printer,Kano,6,3209,2025-06-23
2718,Sherry Brandt,mckenzie49@example.net,Tablet,Ibadan,1,3832,2026-01-11
2719,Bradley Ferguson,diane40@example.org,Tablet,Ibadan,10,3292,2026-05-27
2720,Rachael Curtis,fergusonhector@example.com,Printer,Port Harcourt,3,2597,2025-03-27
2721,Pam Morris,lmonroe@example.com,Keyboard,Ibadan,5,484,2025-03-27
2722,Ms. Sarah Garcia,lisa26@example.com,Tablet,Abuja,7,1136,2026-06-12
2723,Nicole Potter,zfowler@example.net,Laptop,Ibadan,2,2148,2025-03-15
2724,Keith Fernandez,katherine71@example.com,Monitor,Lagos,6,1573,2025-02-07
2725,Shelia Flores,jennifer54@example.net,Keyboard,Kano,2,2725,2024-07-18
2726,Ryan Parks,david46@example.com,Phone,Abuja,10,353,2025-10-20
2727,Kristen Bright,ashleyolson@example.com,Router,Port Harcourt,7,700,2025-04-28
2728,Michael Wright,csmith@example.org,Mouse,Abuja,9,4260,2024-07-09
2729,Veronica Sullivan,swansonamanda@example.net,Monitor,Ibadan,3,2229,2024-08-03
2730,Michele Richardson,xbautista@example.net,Mouse,Kano,7,4942,2024-08-27
2731,Jeffrey Wilson,mmassey@example.org,Mouse,Lagos,8,3534,2026-03-14
2732,Mark Nelson,robert17@example.com,Printer,Port Harcourt,4,3208,2025-05-05
2733,Phyllis White,utran@example.org,Monitor,Lagos,5,323,2025-12-03
2734,Donald Jones,lewiswendy@example.com,Laptop,Lagos,1,780,2026-05-21
2735,Lisa Oliver,johnsonjenna@example.com,Router,Port Harcourt,1,3044,2025-02-26
2736,Kathryn Wheeler,tmoore@example.org,Phone,Port Harcourt,10,1881,2025-06-18
2737,Robert Rogers,scottanna@example.com,Phone,Kano,4,1275,2026-05-21
2738,Brenda Shannon,jeffreythomas@example.net,Laptop,Lagos,7,875,2024-09-07
2739,Kaitlin Mclean,meghan48@example.net,Router,Ibadan,4,508,2025-12-30
2740,Barbara Richardson,edwardskatherine@example.com,Router,Abuja,9,3676,2026-05-22
2741,Dr. Katherine Santos,munozdeborah@example.org,Tablet,Lagos,5,204,2025-11-25
2742,Amber West,dsanchez@example.org,Monitor,Abuja,5,2884,2025-03-26
2743,David Schwartz,boydshirley@example.net,Printer,Port Harcourt,4,4423,2024-12-31
2744,Megan Patel,yvargas@example.org,Phone,Lagos,4,2117,2025-03-03
2745,Paul Graham,gbowers@example.com,Phone,Lagos,5,1459,2025-11-27
2746,Kathy Rodgers,wsaunders@example.com,Router,Lagos,4,3475,2025-09-13
2747,Kathleen Reed,shannon51@example.net,Keyboard,Port Harcourt,3,4650,2025-05-03
2748,Angela Rivera,igates@example.com,Monitor,Ibadan,3,2314,2024-09-28
2749,Brian Fernandez,fmyers@example.com,Printer,Kano,6,306,2025-01-31
2750,Joseph Obrien,richard81@example.net,Router,Lagos,9,4311,2026-06-26
2751,Joy Sellers,herrerapatricia@example.com,Monitor,Kano,8,3080,2025-10-09
2752,Todd Rodgers,dtaylor@example.com,Keyboard,Kano,2,4137,2026-05-11
2753,Mr. Justin Becker,laura17@example.org,Printer,Abuja,7,376,2025-01-05
2754,Bradley Hernandez,sdeleon@example.net,Keyboard,Port Harcourt,2,137,2026-04-20
2755,James Nguyen,angela09@example.net,Printer,Lagos,10,2133,2026-01-29
2756,Joshua Johnson,david92@example.net,Router,Abuja,5,2999,2025-08-05
2757,Darin Evans,douglasrodriguez@example.com,Laptop,Abuja,5,4961,2025-01-26
2758,Kelly Grant,lwilliams@example.com,Laptop,Lagos,2,2281,2025-04-09
2759,Paul Mills,vstephenson@example.com,Keyboard,Ibadan,2,271,2026-06-26
2760,Donna Brown,connorlloyd@example.net,Phone,Abuja,5,4308,2025-07-02
2761,Regina Smith,joshua97@example.net,Router,Lagos,4,1946,2026-02-18
2762,Lisa Moore,manuel15@example.org,Router,Ibadan,6,4191,2025-12-03
2763,John Hernandez,ambersimpson@example.net,Tablet,Lagos,9,1855,2026-03-19
2764,Danielle Rogers DVM,baileyeduardo@example.com,Monitor,Abuja,5,3304,2026-06-12
2765,Michael Daniels,samanthafarrell@example.org,Router,Port Harcourt,7,2949,2024-07-21
2766,Krista Barnett,morrisonsara@example.net,Monitor,Ibadan,6,671,2026-02-09
2767,Scott Warren,evansaaron@example.net,Router,Port Harcourt,4,1416,2025-03-07
2768,Julie Edwards,gstone@example.net,Laptop,Kano,9,4010,2025-11-17
2769,Scott Hernandez,heidi53@example.com,Keyboard,Kano,1,2097,2024-08-11
2770,Thomas Pope,scottnavarro@example.org,Tablet,Lagos,3,1465,2025-12-08
2771,Sandra Hays,joseph11@example.net,Mouse,Lagos,5,3838,2024-09-23
2772,Timothy Martin,michaelwallace@example.net,Router,Abuja,10,2527,2024-08-23
2773,Danielle Burns,brian94@example.net,Phone,Ibadan,5,3344,2025-02-04
2774,Joanna Duncan,samanthabarrera@example.com,Printer,Abuja,2,4079,2026-01-02
2775,Samantha Johnson,erica97@example.com,Monitor,Ibadan,4,4845,2024-07-24
2776,Gary Hughes,daisyfreeman@example.com,Phone,Abuja,9,1543,2024-08-02
2777,Kimberly Cooper,arroyoevelyn@example.com,Laptop,Ibadan,4,4648,2025-12-31
2778,James Lopez,linsarah@example.com,Mouse,Port Harcourt,3,3808,2026-02-04
2779,Robert Bartlett,robertdavid@example.org,Printer,Port Harcourt,3,2406,2026-04-27
2780,Amanda Nelson,jennifer23@example.org,Printer,Kano,2,982,2026-03-21
2781,Anthony Wilson,chelseasnow@example.org,Monitor,Kano,6,795,2024-09-24
2782,Tina House DDS,cortezcarol@example.com,Phone,Port Harcourt,6,2213,2025-12-19
2783,Mark Mason,cheyenne82@example.org,Keyboard,Abuja,10,3402,2026-01-09
2784,Kevin Mccullough,katierose@example.net,Mouse,Abuja,7,4381,2026-05-04
2785,Stephanie Perez,michaelthomas@example.org,Laptop,Lagos,3,4511,2024-09-26
2786,Richard Moore,yesenia69@example.com,Tablet,Abuja,6,2784,2025-09-29
2787,Justin Lopez,belleric@example.net,Mouse,Lagos,3,3480,2026-01-02
2788,Amanda Ryan,ndelacruz@example.com,Mouse,Lagos,2,3552,2025-11-18
2789,Jorge Gutierrez,stephen63@example.net,Phone,Kano,6,2456,2024-09-05
2790,Joseph Jackson,asmith@example.com,Tablet,Ibadan,1,3018,2025-11-27
2791,Natasha Quinn,jasonroman@example.org,Printer,Lagos,4,2125,2024-10-13
2792,Robert Taylor,figueroamaria@example.com,Printer,Kano,3,4238,2025-10-18
2793,Jason Randall,ronaldgardner@example.org,Router,Kano,1,2006,2025-05-16
2794,Anthony Olsen,desireeperez@example.com,Monitor,Kano,8,1330,2024-12-31
2795,Darin Simpson,edwardskent@example.net,Mouse,Kano,10,642,2025-11-04
2796,Jeffrey Anderson,suzanne24@example.net,Monitor,Port Harcourt,4,3741,2026-05-02
2797,Christina Murray,wendycole@example.org,Tablet,Ibadan,7,1573,2026-03-05
2798,Dr. Omar Craig,elizabethharris@example.net,Keyboard,Abuja,6,171,2025-11-25
2799,William Jordan,jamesmichael@example.net,Phone,Abuja,3,3639,2025-03-14
